incidentnum,incidentname,lat,long,state,area_km2,cause,sdoy,sday,smonth,syear,edoy,eday,emonth,eyear,report_length,costs,fatalities,home.destroyed,home.threat,max.aerial,tot.aerial,max.pers,tot.pers,max.agency.support
SC-CMR-000001,Bulldog,32.908333,-79.599722,SC,4.42321798,Human,94,3,4,2004,113,22,4,2004,19,135e3,0,0,0,0,0,48,515,1
SC-FMF-0001,Bullhead,33.3,-79.85,SC,0.70010678,Human,22,22,1,2004,24,24,1,2004,2,12500,0,0,0,0,0,15,26,2
SC-FMF-000299,MONKEY TAIL,33.333333,-80.866667,SC,1.60255656,Human,72,12,3,2004,116,25,4,2004,44,22e3,0,0,0,0,0,19,29,2
SC-FMF-000300,KINSEY,33,-79.616667,SC,1.51,Human,72,12,3,2004,76,16,3,2004,4,28e3,0,0,0,0,0,21,36,2
SC-FMF-000301,LONGNOSE,34.7,-83.266667,SC,3.24,Unk,73,13,3,2004,79,19,3,2004,6,13e4,0,0,25,0,0,58,137,2
SC-FMF-000306,BIGGIN,33.0675,-79.796667,SC,2.43,Human,98,7,4,2004,99,8,4,2004,1,4e4,0,0,40,0,0,65,74,4
SC-FMF-P8A01F,HIGH CENTERED,33.2,-79.6,SC,0.47348262,Human,87,27,3,2004,90,30,3,2004,3,1e4,0,0,0,0,0,14,33,3
SC-FMF-P8A0S3,Roy's Place,33.15,-79.85,SC,1.1735894,Human,78,18,3,2004,84,24,3,2004,6,18e3,0,0,0,0,0,25,59,3
SC-SCS-04-14-2779,Speedway,32.183333,-81.05,SC,1.011715,Human,95,4,4,2004,111,20,4,2004,16,0,0,1,20,0,0,55,110,3
SD-BKF-000491,BENNETT CANYON,43.488333,-103.926667,SD,0.3035145,Lightning,213,31,7,2004,214,31,8,2004,1,55e3,0,0,0,0,0,0,0,0
SD-PRA-00382,Too Broke,43.1925,-102.899167,SD,0.70010678,Human,208,26,7,2004,210,28,7,2004,2,5e3,0,0,0,0,0,18,18,1
SD-PRA-438,NORTH SOUTH FIRE,43.113611,-102.725833,SD,1.24238602,Lightning,247,3,9,2004,252,8,9,2004,5,0,0,0,0,0,0,30,60,1
TN-CNF-000008,Goforth,35.067778,-84.502222,TN,0.51395122,Human,89,29,3,2004,116,31,4,2004,27,45e3,0,0,4,0,0,23,36,1
TN-D4S-001,Hankin Fire,35.869444,-86.075,TN,0.009712464,Human,60,29,2,2004,76,16,3,2004,16,0,0,1,0,0,0,13,13,2
TN-D6S-002,BURTON ROAD FIRE,36.335833,-89.335278,TN,0.02428116,Human,60,29,2,2004,72,12,3,2004,12,0,0,1,0,0,0,3,6,1
TN-D6S-003,CHAPEL HILL FIRE,35.583333,-88.484444,TN,0.9510121,Human,95,4,4,2004,97,6,4,2004,2,0,0,0,0,0,0,9,9,1
TN-TNS-D2S-001,Perkins,36.243056,-84.832778,TN,1.011715,Human,98,7,4,2004,103,12,4,2004,5,0,0,0,0,0,0,0,0,0
TN-TNS-D2S-002,TW Company,36.177222,-84.191944,TN,0.81,Human,98,7,4,2004,103,12,4,2004,5,0,0,0,0,0,0,0,0,0
TN-TNS-D2S-003,Peabody Mountain,0,0,TN,1.011715,Human,99,8,4,2004,103,12,4,2004,4,0,0,0,0,0,0,0,0,0
TN-TNS-D2S-004,Keystown Road,36.153333,-83.782778,TN,0.404686,Human,110,19,4,2004,114,23,4,2004,4,0,0,0,0,0,0,0,0,0
TN-TNS-D3S-001,Keith Springs Fire,34.987778,-85.891667,TN,3.51,Human,84,24,3,2004,91,31,3,2004,7,0,0,0,8,0,0,27,37,2
TN-TNS-D4S-001,Hedgecoth Road Fire,36.001111,-84.7675,TN,0.1011715,Human,112,21,4,2004,114,23,4,2004,2,0,0,0,1,0,0,0,0,0
TX-MCR-000001,Vastar,29.653056,-94.160278,TX,6.09457116,Lightning,207,25,7,2004,212,30,7,2004,5,0,0,0,0,0,0,17,31,3
TX-MCR-BE86,UNIT 1 WF,29.61,-94.230556000000007,TX,28.55,Unk,257,13,9,2004,258,14,9,2004,1,15e3,0,0,0,0,0,21,36,2
TX-RGR-A13S,Copter,26.214444,-98.399444,TX,0.00404686,Human,111,20,4,2004,112,21,4,2004,1,5e3,0,0,0,0,0,36,36,1
TX-RGR-A95A,ROMAN COMPLEX,26.721389,-98.85,TX,4.856232,Unk,217,4,8,2004,227,14,8,2004,10,25e3,0,0,0,0,0,20,20,3
TX-RGR-BD0A,KING,26.639722,-97.97,TX,1.214058,Human,240,27,8,2004,262,28,9,2004,22,3e3,0,0,0,0,0,49,166,2
TX-RGR-BDR4,LAS ROMAS,26.485556,-98.721389,TX,3.44,Human,239,26,8,2004,262,27,9,2004,23,35e3,0,0,3,0,0,81,192,4
TX-RGR-BJR4,CHILE,26.561944,-98.895,TX,1.0926522,Human,355,20,12,2004,356,21,12,2004,1,7e3,0,0,7,0,0,20,25,2
TX-SRR-A023,Moorefield,26.458889,-98.401111,TX,0.42,Human,84,24,3,2004,96,26,4,2004,12,0,0,0,2,0,0,17,17,3
TX-SRR-A5C8,La Rosita,26.416667,-99.926111,TX,0.49,Human,173,21,6,2004,176,24,6,2004,3,8e3,0,0,12,3,3,18,54,2
TX-SRR-AOCK,SAN ISIDRO,26.962778,-98.585278,TX,4.05,Human,52,21,2,2004,262,23,9,2004,210,1500,0,0,0,0,0,17,34,2
TX-SRR-BA73,LA MORITA,26.584722,-98.68,TX,1.18,Lightning,224,11,8,2004,230,17,8,2004,6,15e3,0,0,7,0,0,58,164,5
TX-TXS-04010,HEADWATERS FIRE,30.102778,-98.703333,TX,2.43,Human,33,2,2,2004,35,4,2,2004,2,0,0,0,0,0,0,68,68,2
TX-TXS-04011,STANTON RANCH,30.216667,-98.366667,TX,4.05,Human,48,17,2,2004,56,25,2,2004,8,0,0,0,1,0,0,27,41,2
TX-TXS-04012,East I-40,35.223056,-101.558611,TX,40.47,Human,50,19,2,2004,56,25,2,2004,6,0,0,8,40,0,0,250,371,4
TX-TXS-04013,Spade Ranch,30.083333,-100.733333,TX,7.43,Lightning,164,12,6,2004,169,17,6,2004,5,0,0,0,1,0,0,70,202,2
TX-TXS-04014,4K RANCH AGAIN,31.139722,-99.178056,TX,1.42,Human,203,21,7,2004,205,23,7,2004,2,0,0,0,0,0,0,25,25,2
TX-TXS-04015,HURRICANE CREEK,32.973333,-94.075833,TX,0.61,Human,226,13,8,2004,227,14,8,2004,1,0,0,0,0,0,0,10,10,2
TX-TXS-04016,NEWTON,30.909722,-93.752222,TX,3.04,Human,265,21,9,2004,267,23,9,2004,2,0,0,0,2,0,0,16,19,2
TX-TXS-04017,Kay Branch,30.868333,-95.648889,TX,0.4856232,Human,266,22,9,2004,268,24,9,2004,2,0,0,0,0,0,0,16,24,2
TX-TXS-04018,Eagle Spring,30.499167,-95.366111,TX,1.011715,Human,207,22,7,2004,272,28,9,2004,65,0,0,0,0,0,0,31,74,2
TX-TXS-04019,ATHENS,32.229444,-95.692778,TX,0.75,Human,355,20,12,2004,356,21,12,2004,1,0,0,0,0,0,0,2,2,1
TX-TXS-04020,TALCO,33.331111,-95.179722,TX,1.69158748,Human,355,20,12,2004,356,21,12,2004,1,0,0,3,0,0,0,33,33,2
UT-ASF-2004-110,Wire Fence,39.956667,-110.433333,UT,0.00809372,Lightning,202,20,7,2004,264,21,9,2004,62,0,0,0,0,0,0,3,6,1
UT-CCD-000006,UTAH HILL,37.118611,-113.833056,UT,2.59,Lightning,167,15,6,2004,169,17,6,2004,2,15e4,0,0,10,0,0,108,169,5
UT-CCD-000010,DAMMERON COMPLEX,37.308611,-113.614444,UT,17.401498,Lightning,168,16,6,2004,178,26,6,2004,10,45e4,1,0,120,0,0,349,975,7
UT-CCD-000026,Little Creek,37.0625,-113.185556,UT,2.39,Lightning,178,26,6,2004,187,30,7,2004,9,6e4,0,0,0,0,0,58,166,6
UT-CCD-000043,Middle Ridge,37.435833,-114.004722,UT,8.09372,Lightning,224,11,8,2004,228,15,8,2004,4,5e5,0,0,8,0,0,195,466,5
UT-CCD-000048,Rock House,37.103056,-113.868333,UT,2.02343,Lightning,234,21,8,2004,237,24,8,2004,3,0,0,0,0,0,0,146,180,5
UT-CCD-00031,Vance,38.4125,-113.881944,UT,2.03152372,Lightning,189,7,7,2004,192,10,7,2004,3,0,0,0,0,0,0,103,103,4
UT-CCD-022,SQUARE COMPLEX,37.351389,-113.941944,UT,73.7944921,Lightning,178,26,6,2004,194,30,7,2004,16,1566914,0,0,100,0,0,470,1955,8
UT-CCD-A73E,SHEEP FENCE,37.325,-111.205278,UT,3.24,Lightning,197,15,7,2004,218,20,8,2004,21,0,0,0,0,0,0,2,10,2
UT-DIF-,EAST CREEK,37.583333,-112.231389,UT,0.2428116,Lightning,236,23,8,2004,244,31,8,2004,8,1500,0,0,0,0,0,4,28,2
UT-DIF-000006,ANDERSON VALLEY COMPLEX,37.441667,-113.340556,UT,0.0404686,Lightning,204,22,7,2004,304,30,10,2004,100,0,0,0,0,0,0,4,16,2
UT-DIF-000018,JONES,37.322222,-113.351944,UT,2.8732706,Lightning,206,24,7,2004,218,28,8,2004,12,344e3,0,0,33,0,0,236,618,5
UT-DIF-000024,Westside Complex,37.461667,-113.910278,UT,20.2343,Lightning,210,28,7,2004,304,31,10,2004,94,32e4,0,0,0,0,0,163,261,6
UT-DIF-000025,Hawkins,37.466111,-113.890278,UT,142.82178312,Lightning,210,28,7,2004,223,31,8,2004,13,28e5,0,0,20,0,0,729,3602,9
UT-FIF-184,Razorback,38.816944,-111.427778,UT,0.9510121,Lightning,207,25,7,2004,315,10,11,2004,108,0,0,0,0,0,0,21,65,2
UT-MLF-4189,LINK WFU,38.15,-111.5,UT,0.59488842,Lightning,196,14,7,2004,300,26,10,2004,104,0,0,0,0,0,0,3,12,1
UT-MLF1-355,Six Mile,39.195833,-111.6025,UT,19.46134974,Lightning,299,31,10,2004,299,31,10,2004,0,0,0,0,0,0,0,30,105,1
UT-MOD-4182,TRAIL CANYON,39.455833,-110.080833,UT,2.06,Lightning,192,10,7,2004,246,20,9,2004,54,25e4,0,0,2,0,0,56,384,3
UT-MOD-4330,BIG CANYON,39.431667,-110.086667,UT,14.16401,Lightning,220,7,8,2004,274,31,9,2004,54,275e4,0,0,5,0,0,329,1739,8
UT-NWS-1119,TABLE,40.872778,-112.750278,UT,4.451546,Human,193,11,7,2004,196,14,7,2004,3,2e5,0,0,0,0,0,3,3,1
UT-RID-000085,Champlin Point,39.636944,-112.320278,UT,1.48,Lightning,179,27,6,2004,189,28,7,2004,10,2e4,0,0,0,0,0,9,18,2
UT-RID-000402,Salt Creek,39.419722,-111.866389,UT,6.07029,Lightning,222,9,8,2004,236,23,8,2004,14,185e4,0,0,1,0,0,343,1454,6
UT-RID-189,DOG VALLEY HILL,39.701667,-111.923611,UT,0.61,Lightning,208,26,7,2004,210,28,7,2004,2,62e3,0,0,1,0,0,92,188,5
UT-SCS-000152,SINKS,39.416667,-112.383056,UT,1.97486768,Lightning,198,16,7,2004,201,19,7,2004,3,9e3,0,0,0,0,0,16,64,4
UT-SLD-1350,HOME,41.431944,-111.289167,UT,1.5175725,Lightning,220,7,8,2004,221,8,8,2004,1,6e4,0,0,0,0,0,98,196,3
UT-SLD-1436,Payson,40.040833,-111.814444,UT,1.214058,Human,238,25,8,2004,239,26,8,2004,1,29e3,0,0,0,0,0,74,80,4
UT-SLD-1519,Concrete,40.330556,-111.946944,UT,2.20149184,Unk,260,16,9,2004,262,18,9,2004,2,12e4,0,0,0,0,0,145,254,4
UT-SLD-971,Aragonite,40.722778,-113.029167,UT,7.9723142,Human,155,3,6,2004,156,4,6,2004,1,12e3,0,0,0,0,0,2,3,1
UT-SLD-986,CASTLE ROCK,40.838611,-112.521111,UT,2.9542078,Human,174,22,6,2004,175,23,6,2004,1,25e3,0,0,0,0,0,69,69,4
UT-UIF-001275,RED BULL,40.010278,-111.394722,UT,7.43003496,Lightning,211,29,7,2004,251,31,9,2004,40,16e5,0,0,0,0,0,419,1746,7
UT-VLD-2004-076,TRAP CANYON,39.553333,-109.311389,UT,0,Lightning,190,8,7,2004,192,10,7,2004,2,0,0,0,0,0,0,0,0,0
UT-VLD-200477,MCCONKIE RANCH,40.549167,-109.641667,UT,2.59403726,Lightning,221,8,8,2004,223,10,8,2004,2,0,0,0,2,0,0,194,523,6
UT-VLD-200481,MAIL DRAW,40.768333,-109.177778,UT,12.14058,Unk,244,31,8,2004,274,31,9,2004,30,16e5,0,0,24,0,0,308,1214,9
UT-WCF-1318,Calls Fort,41.614444,-112.035556,UT,0.1214058,Lightning,217,4,8,2004,314,9,11,2004,97,3e3,0,0,0,0,0,1,3,1
VA-GDR-000402,Corapeake Road,36.5625,-76.420278,VA,1.214058,Lightning,143,22,5,2004,167,31,6,2004,24,1e6,0,0,0,2,4,107,1024,2
VA-VAF-005003,Aggie's Mountain,37.930278,-79.101667,VA,0.51,Human,305,31,10,2004,310,5,11,2004,5,0,0,0,0,0,0,105,213,1
VA-VAS-004038,Buffalo Gap,38.135833,-79.242778,VA,2.65474016,Unk,110,19,4,2004,113,22,4,2004,3,0,0,0,0,0,0,40,101,1
WA-COA-143,Hopkins Canyon Complex,48.148056,-119.169722,WA,20.7603918,Lightning,178,26,6,2004,188,30,7,2004,10,19e5,0,0,3,0,0,642,3299,7
WA-COA-218,Elmer City,47.998889,-118.949167,WA,9.712464,Human,211,29,7,2004,216,31,8,2004,5,1236e3,0,0,12,0,0,383,1409,7
WA-COF-227,Incident 227,48.655,-118.262778,WA,0,Lightning,249,5,9,2004,250,6,9,2004,1,0,0,0,0,0,0,0,0,0
WA-HANN-0759,2 SOUTH,43.563056,-119.370833,WA,2.5292875,Lightning,215,2,8,2004,216,3,8,2004,1,0,0,0,1,0,0,60,60,3
WA-LPR-000138,Incident 138,48.475,-117.719444,WA,0.05665604,Lightning,231,18,8,2004,233,20,8,2004,2,0,0,0,0,0,0,12,12,1
WA-MSF-000121,Swift Creek,48.766944,-121.685278,WA,0.70010678,Lightning,199,17,7,2004,343,22,12,2004,144,8248,0,0,0,0,0,0,0,0
WA-MSF-126,Downey Creek,48.293333,-121.179444,WA,0.86,Lightning,206,24,7,2004,343,28,12,2004,137,6763,0,0,0,0,0,0,0,0
WA-MSF-149,Survey Point,48.704444,-121.848611,WA,0.404686,Lightning,227,14,8,2004,343,22,12,2004,116,24064,0,0,0,0,0,0,0,0
WA-MSF-150,Pee Wee Complex,48.887778,-121.714722,WA,0.0202343,Lightning,195,13,7,2004,232,19,8,2004,37,0,0,0,0,0,0,0,0,0
WA-NCP-120,Newhalem Creek,48.649167,-121.249722,WA,0.2630459,Lightning,204,22,7,2004,278,28,10,2004,74,25e4,0,0,0,0,0,7,7,3
WA-NCP-129,Little Beaver,48.909444,-121.248611,WA,0.29137392,Lightning,202,20,7,2004,278,28,10,2004,76,39854,0,0,0,0,0,3,4,1
WA-NCP-200,Mcmillan,48.817778,-121.249722,WA,0.97529326,Lightning,228,15,8,2004,278,17,10,2004,50,15e4,0,0,0,0,0,7,7,2
WA-NCP-206,seven sisters,48.403056,-120.926667,WA,0.00607029,Lightning,177,25,6,2004,278,29,10,2004,101,9500,0,0,0,0,0,0,0,0
WA-NCP-215,Perry creek WFU complex,48.933333,-121.2,WA,0.21043672,Lightning,229,16,8,2004,278,18,10,2004,49,2230,0,0,0,0,0,3,3,1
WA-NES-103,BOTTLE TWO,48.746667,-119.920833,WA,0.14,Lightning,173,21,6,2004,176,24,6,2004,3,293199,0,0,0,0,0,139,256,7
WA-NES-334,MILL CANYON,47.737222,-117.999444,WA,4.82,Human,214,1,8,2004,219,6,8,2004,5,125e4,0,4,50,0,0,360,1386,4
WA-NES-464,Highlands Complex,48.5875,-119.034722,WA,2.21,Lightning,230,17,8,2004,238,25,8,2004,8,23e5,0,0,35,0,0,562,2264,7
WA-OWF-062,REECER,47.211111,-120.61,WA,0.69,Unk,118,27,4,2004,123,30,5,2004,5,39e4,0,0,12,0,0,146,761,4
WA-OWF-220,Sunshine Fire,48.704444,-120.456111,WA,0.202343,Lightning,174,22,6,2004,185,30,7,2004,11,543292,0,0,0,0,0,81,405,4
WA-OWF-248,Freezeout Complex,48.985556,-121.071944,WA,3.39126868,Lightning,176,24,6,2004,334,31,11,2004,158,2507022,0,0,0,0,0,145,2492,7
WA-OWF-271,Pot Peak/SiSi Ridge Complex,47.938889,-120.31,WA,192.1044442,Lightning,178,26,6,2004,250,31,9,2004,72,4249e4,0,0,100,0,0,938,33288,9
WA-OWF-443,Icicle,47.599722,-120.850833,WA,3.642174,Lightning,197,15,7,2004,267,30,9,2004,70,78e5,0,0,20,0,0,478,5535,10
WA-OWF-525,SISI RIDGE,48.329444,-120.827222,WA,0.61,Lightning,204,22,7,2004,206,24,7,2004,2,0,0,0,0,0,0,2,2,1
WA-OWF-553,RATTLESNAKE PEAK,46.753056,-121.2575,WA,3.1363165,Lightning,200,18,7,2004,334,31,7,2004,134,19e5,0,0,0,0,0,92,9,8
WA-OWF-639,DIRTYFACE PEAK,47.868056,-120.833333,WA,1.1938237,Lightning,218,5,8,2004,267,25,9,2004,49,28e5,0,0,30,0,0,173,797,8
WA-OWF-666,Mebee Pass,48.619722,-120.794722,WA,3.2,Lightning,218,5,8,2004,231,18,8,2004,13,1258e3,0,0,0,0,0,186,862,9
WA-OWF-689,FISCHER,47.593611,-120.579722,WA,66.52633154,Human,221,8,8,2004,267,31,9,2004,46,15304768,0,1,473,0,0,1801,21254,10
WA-OWF-755,Williams Butte,48.398056,-120.536667,WA,8.48,Lightning,229,16,8,2004,334,30,11,2004,105,7011e3,0,0,0,0,0,611,4365,9
WA-SES-543,LAUDERDALE,47.36,-121.749444,WA,1.011715,Unk,207,25,7,2004,210,28,7,2004,3,12e5,0,2,23,0,0,442,1266,5
WA-SES-570,Elk Heights,47.152778,-120.808333,WA,1.62,Unk,212,30,7,2004,289,31,10,2004,77,1005e3,0,2,230,0,0,363,1387,8
WA-SES-693,MUD LAKE,46.774444,-120.816667,WA,16.19,Unk,222,9,8,2004,228,15,8,2004,6,87e4,0,0,45,0,0,574,2956,6
WA-SPD-003,Beebe,47.818056,-119.974722,WA,8.09372,Human,186,4,7,2004,187,5,7,2004,1,0,0,0,25,0,0,219,335,4
WA-SPD-A39Z,Rye Grass Coulee,34.336111,-109.069167,WA,3.59361168,Human,155,3,6,2004,173,21,6,2004,18,0,0,0,0,0,0,28,28,2
WA-WFS-007,Beebe,47.818056,-119.974722,WA,17.0170463,Human,186,4,7,2004,192,10,7,2004,6,12e5,0,0,25,0,0,327,777,5
WA-YAA-006,Spring Creek,46.106944,-120.791667,WA,0.83,Unk,118,27,4,2004,124,30,5,2004,6,55e3,0,0,0,0,0,59,236,3
WA-YAA-100,Mile Marker 44,46.168611,-120.513056,WA,2.91,Unk,224,11,8,2004,246,13,9,2004,22,0,0,0,2,0,0,88,243,4
WV-WVS-S2004400081,BISHOP FORK,35.964167,-81.278333,WV,0.404686,Human,86,26,3,2004,143,22,5,2004,57,114.23,0,0,0,0,0,3,6,1
WV-WVS-S2004500064,MITCHELL HEIGHTS,37.898444,-81.9945,WV,0.404686,Human,60,29,2,2004,124,19,5,2004,64,217.94,0,0,0,0,0,14,14,2
WV-WVS-S2004500084.,STONECOAL SCHOOL,37.877278,-82.404194,WV,0.72438794,Human,61,1,3,2004,124,19,5,2004,63,64.87,0,0,0,0,0,3,3,1
WV-WVS-S2004500095.,LICK CREEK,37.6745,-82.244444,WV,0.45324832,Unk,72,12,3,2004,124,19,5,2004,52,383.41,0,0,0,0,0,5,5,1
WV-WVS-S2004500098,WVOW RADIO TOWER,37.847306,-81.969806,WV,0.55441982,Human,73,13,3,2004,124,26,5,2004,51,116.08,0,0,0,0,0,4,8,1
WV-WVS-S2004500120,WILLIAMS MOUNTAIN,38.053889,-81.661944,WV,0.56,Human,84,24,3,2004,154,2,6,2004,70,589,0,0,0,0,0,8,8,1
WY-BTF-010,LITTLE HORSE WFU,0,0,WY,0.01618744,Lightning,191,9,7,2004,244,31,8,2004,53,0,0,0,0,0,0,0,0,0
WY-CAD-222,DOUBLE GATE,44.425,-105.941667,WY,0.81,Human,262,18,9,2004,263,19,9,2004,1,0,0,0,0,0,0,85,116,5
WY-CMX-087,PINE RIDGE,44.879444,-105.729722,WY,1.214058,Lightning,183,1,7,2004,186,4,7,2004,3,0,0,0,0,0,0,58,88,2
WY-CMX-110,WEST FORK CREEK,43.559444,-105.131944,WY,1.42,Lightning,192,10,7,2004,194,12,7,2004,2,36e3,0,0,0,0,0,42,119,5
WY-CRX-000659,BASIN DRAW,44.662222,-104.267778,WY,19.020242,Human,244,31,8,2004,247,3,9,2004,3,5e5,0,0,8,0,0,211,470,4
WY-CRX-000735,BUNNY,44.674444,-104.155556,WY,4.04686,Lightning,262,18,9,2004,264,20,9,2004,2,0,0,0,3,0,0,55,62,2
WY-GTP-4029,TWO OCEAN,43.900556,-110.043611,WY,4.04686e-4,Lightning,215,2,8,2004,292,18,10,2004,77,0,0,0,0,0,0,1,2,1
WY-LAX-003,Rosetta Lane,41.018889,-104.773889,WY,12.2,Unk,27,27,1,2004,30,30,1,2004,3,0,0,0,0,0,0,50,50,1
WY-RAD-000076,Pyramid Peak,42.325833,-106.889722,WY,0.9914807,Lightning,195,13,7,2004,200,18,7,2004,5,325e3,0,0,41,0,0,85,346,3
WY-RSD-000123,Gravel Pit,41.395833,-109.283056,WY,1.77252468,Lightning,220,7,8,2004,222,9,8,2004,2,0,0,0,0,0,0,66,96,4
WY-WEX-000588,PLUM CREEK,43.958611,-104.274722,WY,1.2342923,Lightning,235,22,8,2004,239,26,8,2004,4,0,0,0,5,0,0,70,137,2
WY-WRA-048,BIG WIND,43.001111,-108.976667,WY,1.011715,Human,262,18,9,2004,265,21,9,2004,3,1e5,0,0,70,0,0,130,286,3
WY-YNP-4019,Promontory,44.366667,-110.281667,WY,0.64345074,Lightning,220,7,8,2004,234,21,8,2004,14,75e3,0,0,0,0,0,11,85,1
0K-0SA-005084,HALLET,35.428056,-96.231111,OK,3.237488,Unk,334,30,11,2005,351,30,12,2005,17,32e3,0,0,10,0,0,34,68,3
0R-ORS-98S-023,SIMPSON,42.315,-121.787778,OR,9.24,Unk,209,28,7,2005,218,31,8,2005,9,45e5,0,0,2,0,0,728,5377,6
11,BLOSSOM COMPLEX,42.725,-123.941667,OR,60.88096184,Lightning,202,21,7,2005,242,31,8,2005,40,28742207,0,0,16,0,0,1897,31433,10
257,Irish Springs Complex,44.078611,-118.078611,OR,0.44110774,Lightning,212,31,7,2005,216,4,8,2005,4,7e5,0,0,0,0,0,272,952,7
AL-ALF-050401,Cahaba Tower,32.795278,-87.163611,AL,0.98,Human,71,12,3,2005,76,17,3,2005,5,2e4,0,0,0,0,0,23,36,3
AL-ALF-050602,Overlook,33.405833,-85.873056,AL,0.51,Human,65,6,3,2005,70,11,3,2005,5,75e3,0,0,0,0,0,43,110,1
AL-ALF-050603,Hubcap,33.273056,-86.113889,AL,0,Human,296,23,10,2005,305,1,11,2005,9,2e3,0,0,0,0,0,16,16,1
AL-ALS-05,Zirlott Fire,30.375,-88.15,AL,0.52,Human,320,16,11,2005,322,18,11,2005,2,0,0,0,0,0,0,50,50,1
AL-ALS-05091602,Bay Fire,30.5,-88.25,AL,18.21087,Human,249,6,9,2005,271,28,9,2005,22,0,0,0,0,0,0,0,0,0
AL-ALS-051110-1,Boiling Springs Fire,33.733333,-86.066667,AL,0.5260918,Human,314,10,11,2005,317,13,11,2005,3,0,0,0,10,0,0,0,0,0
AL-ALS-051111-1,Lookout Mtn Fire,34.475,-85.516667,AL,2.02343,Human,317,13,11,2005,317,13,11,2005,0,0,0,0,60,0,0,30,30,1
AL-ALS-051111-2,Mobile School Fire,30.433333,-88.25,AL,1.5,Human,315,11,11,2005,322,18,11,2005,7,0,0,0,0,0,0,35,35,1
AL-ALS-051112-1,Indian Mtn Fire,34,-85.5,AL,0.81,Human,316,12,11,2005,317,13,11,2005,1,0,0,0,0,0,0,20,20,2
AL-ALS-051113-2,Burnout Fire,34.5,-88,AL,0.57,Human,317,13,11,2005,322,18,11,2005,5,0,0,0,0,0,0,30,30,1
AL-ALS-051118,Webster,33.916667,-86,AL,0.51,Human,322,18,11,2005,333,29,11,2005,11,0,0,0,0,0,0,0,0,0
AL-ALS-051124,Wildlife Area Fire,33.733333,-86.266667,AL,0.404686,Human,328,24,11,2005,333,29,11,2005,5,0,0,0,0,0,0,0,0,0
AL-ALS-05YTD919,Year to date,0,0,AL,0,Unk,262,19,9,2005,262,19,9,2005,0,0,0,16,725,0,0,0,0,0
AR-ARS-21,Cozohome,30.035,-92.483333,AR,1.08,Human,79,20,3,2005,80,21,3,2005,1,0,0,0,0,0,0,3,3,1
AR-ARS-D1-171,Grimmett,33.683333,-92.4,AR,12.4238602,Human,245,2,9,2005,249,6,9,2005,4,0,0,0,2,0,0,16,16,2
AR-ARS-D1141,Potlatch,33.494444,-92.643333,AR,0.44110774,Human,234,22,8,2005,238,26,8,2005,4,0,0,0,0,0,0,7,7,1
AR-ARS-D1143,Woodberry,33.566667,-92.594722,AR,0.81,Human,234,22,8,2005,238,26,8,2005,4,0,0,0,0,0,0,8,8,1
AR-ARS-D2-118,Umpire,34.258056,-94.095556,AR,0.4249203,Human,245,2,9,2005,265,22,9,2005,20,0,0,0,0,0,0,8,8,2
AR-ARS-D2-138,Langley,34.330556,-93.805556,AR,0.87412176,Human,252,9,9,2005,265,22,9,2005,13,0,0,0,0,0,0,15,15,3
AR-ARS-D210,,34.188056,-93.629167,AR,0.57465412,Human,47,16,2,2005,73,14,3,2005,26,0,0,0,0,0,0,5,5,1
AR-ARS-D3 BRADFORD,Bradford,0,0,AR,1.821087,Human,327,23,11,2005,332,28,11,2005,5,0,0,0,0,0,0,0,0,0
AR-ARS-D5-109,Dallas 109,33.969167,-92.591389,AR,0.62,Human,112,22,4,2005,115,25,4,2005,3,0,0,0,0,0,0,5,5,1
AR-ARS-D5262,Prague,34.316389,-92.268056,AR,0.56,Human,219,7,8,2005,223,11,8,2005,4,0,0,0,0,0,0,7,7,2
AR-ARS-D6094,King fire,35.119722,-94.183333,AR,0.82,Human,223,11,8,2005,225,13,8,2005,2,0,0,1,4,0,0,42,42,2
AR-ARS-D7,Marys Hollow,36.183333,-93.035278,AR,6.44,Human,65,3,3,2005,332,28,11,2005,267,0,0,0,15,0,0,22,60,2
AR-ARS-D7 21ST,Ralph,36.147222,-92.643056,AR,0.54227924,Human,78,19,3,2005,80,21,3,2005,2,0,0,0,0,0,0,3,3,1
AR-ARS-D7-242,England 242,35.801111,-92.8,AR,0.46,Human,346,12,12,2005,349,15,12,2005,3,0,0,0,0,0,0,2,2,1
AR-ARS-D7208,Bruce Boyd,92.388333,-35.843611,AR,0.96,Human,323,19,11,2005,325,21,11,2005,2,0,0,0,1,0,0,3,3,1
AR-ARS-D7W,Mill Creek,36.043333,-92.852222,AR,0.74462224,Human,114,24,4,2005,115,25,4,2005,1,0,0,0,0,0,0,3,3,1
AR-BUP-000611,Duck Head WF,36.123056,-92.523056,AR,4.86,Unk,364,30,12,2005,365,31,12,2005,1,0,0,0,5,0,0,20,20,3
AR-OUF-005055,HAW CREEK,34.761944,-94.486111,AR,0.49,Human,71,12,3,2005,74,15,3,2005,3,15e3,0,0,6,0,0,33,66,2
AR-OUF-005116,Broken Bow Summer Bust 2005,34.078333,-94.641944,AR,0.81,Human,216,4,8,2005,227,15,8,2005,11,3e5,0,0,10,0,0,97,600,4
AR-OUF-005154,SHORT CREEK,34.417222,-94.133333,AR,0.75271596,Lightning,238,26,8,2005,255,31,9,2005,17,9e4,0,0,0,0,0,49,220,4
